launch_date,mission_name,vehicle,source,launch_site,lat,lon,label,cloud_cover_pct,wind_speed_ms,precipitation_mm,temperature_c,relative_humidity_pct,surface_pressure_hpa,precip_3day_sum,cloud_cover_day_minus_1,wind_speed_max_3day,month,is_monsoon_season,day_of_year,is_cyclone_season,vehicle_PSLV,vehicle_GSLV,vehicle_LVM3,vehicle_Falcon
2025-03-03 02:24:00,Starlink: Group 12-20 (21 satellites),F9 B5 B1086‑5,SpaceX,Cape Canaveral,28.5721,-80.648,1,3.3325195,3.911376,0.0,28.88272,76.232346,1008.095,0.0,26.812744,5.090592384338379,3.0,0,62.0,0,0,0,0,0
2025-03-12 03:10:00,SPHEREx PUNCH[303],F9 B5 B1088‑3,SpaceX,Cape Canaveral,28.5721,-80.648,1,7.623291,4.6781387,0.0,29.212067,78.45314,1009.0538,0.6051063537597656,100.0,5.372618675231934,3.0,0,71.0,0,0,0,0,0
2025-03-13 02:35:00,Starlink: Group 12-21,F9 B5 B1069‑22,SpaceX,Cape Canaveral,28.5721,-80.648,1,0.0,5.4286404,0.0,29.244781,78.8248,1007.17377,0.6051063537597656,7.623291,5.372618675231934,3.0,0,72.0,0,0,0,0,0
2025-03-14 23:03:00,Crew-10 (Crew Dragon C210-4 Endurance),F9 B5 B1090‑2,SpaceX,Cape Canaveral,28.5721,-80.648,1,0.0,5.921012,0.0,29.222076,77.32164,1008.03687,0.6051063537597656,0.0,5.428640365600586,3.0,0,73.0,0,0,0,0,0
2025-03-15 06:43:00,Transporter-13 (74 payload smallsat rideshare)[67],F9 B5 B1081‑13,SpaceX,Cape Canaveral,28.5721,-80.648,1,0.0,4.97889,0.0,29.129791,73.5311,1009.42377,0.0,0.0,5.921011924743652,3.0,0,74.0,0,0,0,0,0
2025-03-15 11:35:00,Starlink: Group 12-16,F9 B5 B1078‑18,SpaceX,Cape Canaveral,28.5721,-80.648,1,0.0,4.97889,0.0,29.129791,73.5311,1009.42377,0.0,0.0,5.921011924743652,3.0,0,74.0,0,0,0,0,0
2025-03-18 19:57:00,Starlink: Group 12-25,F9 B5 B1077‑19,SpaceX,Cape Canaveral,28.5721,-80.648,1,7.684326,5.9966683,0.0,29.579498,78.53102,1008.8025,0.0,73.26965,5.921011924743652,3.0,0,77.0,0,0,0,0,0
2025-03-21 06:49:00,NROL-57 (~11 Starshield satellites),F9 B5 B1088‑4,SpaceX,Cape Canaveral,28.5721,-80.648,1,0.24108887,5.87318,0.0,29.093658,75.15191,1011.5975,0.0,0.3326416,6.248184680938721,3.0,0,80.0,0,0,0,0,0
2025-03-24 17:48:00,NROL-69,F9 B5 B1092‑2,SpaceX,Cape Canaveral,28.5721,-80.648,1,0.0,5.0609164,0.0,29.080963,75.50376,1009.8269,0.0,14.813232,6.248184680938721,3.0,0,83.0,0,0,0,0,0
2025-03-26 22:11:00,Starlink: Group 11-7,F9 B5 B1063‑24,SpaceX,Cape Canaveral,28.5721,-80.648,1,0.0,5.470341,0.0,29.180084,75.62431,1005.72565,0.0,0.0,5.890226364135742,3.0,0,85.0,0,0,0,0,0
2025-03-31 19:52:00,Starlink: Group 6-80,F9 B5 B1080‑17,SpaceX,Cape Canaveral,28.5721,-80.648,1,0.0,5.7318025,0.0,29.045563,70.90608,1006.67,0.0,15.219116,6.311281204223633,3.0,0,90.0,0,0,0,0,0
2025-04-01 01:46:00,Fram2 (Crew Dragon C207-4 Resilience),F9 B5 B1085‑6,SpaceX,Cape Canaveral,28.5721,-80.648,1,0.0,5.862695,0.0,29.432281,69.22686,1006.32,0.0,0.0,6.311281204223633,4.0,0,91.0,0,0,0,0,0
2025-04-04 01:02:00,Starlink: Group 11-13,F9 B5 B1088‑5,SpaceX,Cape Canaveral,28.5721,-80.648,1,70.251465,4.9309106,0.13113022,29.763336,78.136696,1008.03314,0.001430511474609375,98.480225,5.862695217132568,4.0,0,94.0,0,0,0,0,0
2025-04-06 03:07:00,Starlink: Group 6-72,F9 B5 B1078‑19,SpaceX,Cape Canaveral,28.5721,-80.648,1,3.2806396,4.0414715,0.0,30.003326,74.41176,1005.6675,0.13113021850585938,34.664917,5.104226112365723,4.0,0,96.0,0,0,0,0,0
2025-04-07 23:06:00,Starlink: Group 11-11,F9 B5 B1093‑1,SpaceX,Cape Canaveral,28.5721,-80.648,1,4.333496,4.933681,0.0,30.180084,75.67143,1006.1369,0.13113021850585938,3.2806396,5.104226112365723,4.0,0,97.0,0,0,0,0,0
2025-04-12 12:25:00,NROL-192 (22 Starshield satellites),F9 B5 B1071‑24,SpaceX,Cape Canaveral,28.5721,-80.648,1,10.064697,5.1550336,0.0,31.610748,74.68523,1003.53937,0.0,46.188354,5.930699825286865,4.0,0,102.0,0,0,0,0,0
2025-04-13 00:53:00,Starlink: Group 12-17,F9 B5 B1083‑10,SpaceX,Cape Canaveral,28.5721,-80.648,1,37.13684,3.592523,0.0,30.622711,81.41411,1005.5081,0.0,10.064697,5.930699825286865,4.0,0,103.0,0,0,0,0,0
2025-04-14 04:00:00,Starlink: Group 6-73,F9 B5 B1067‑27,SpaceX,Cape Canaveral,28.5721,-80.648,1,28.387451,5.944032,0.0,30.597565,76.44927,1005.0181,0.0,37.13684,5.930699825286865,4.0,0,104.0,0,0,0,0,0
2025-04-20 12:29:00,NROL-145 (22 Starshield satellites),F9 B5 B1082‑12,SpaceX,Cape Canaveral,28.5721,-80.648,1,0.0,6.908267,0.0,30.61856,83.19247,1003.70624,0.0,62.332153,7.389845848083496,4.0,0,110.0,0,0,0,0,0
2025-04-21 08:15:00,SpaceX CRS-32 (Cargo Dragon C209-5),F9 B5 B1092‑3,SpaceX,Cape Canaveral,28.5721,-80.648,1,5.9783936,5.092885,0.0,30.399078,83.20945,1006.66437,0.0,0.0,7.389845848083496,4.0,0,111.0,0,0,0,0,0
2025-04-22 00:48:00,"Bandwagon-3 (425Sat-3,[327] Tomorrow-S7, PHOENIX)",F9 B5 B1090‑3,SpaceX,Cape Canaveral,28.5721,-80.648,1,4.7698975,6.046569,0.0,30.53897,80.65956,1006.92065,0.0,5.9783936,7.389845848083496,4.0,0,112.0,0,0,0,0,0
2025-04-25 01:52:00,Starlink: Group 6-74,F9 B5 B1069‑23,SpaceX,Cape Canaveral,28.5721,-80.648,1,0.0,6.6011205,0.0,30.542633,83.81301,1004.46564,0.0,0.0,6.5825090408325195,4.0,0,115.0,0,0,0,0,0
2025-04-28 02:09:00,Starlink: Group 12-23,F9 B5 B1077‑20,SpaceX,Cape Canaveral,28.5721,-80.648,1,3.85437,5.8482685,0.0,30.478668,78.53546,1004.23065,0.0,24.502563,7.182187557220459,4.0,0,118.0,0,0,0,0,0
2025-04-28 20:42:00,Starlink: Group 11-9,F9 B5 B1063‑25,SpaceX,Cape Canaveral,28.5721,-80.648,1,3.85437,5.8482685,0.0,30.478668,78.53546,1004.23065,0.0,24.502563,7.182187557220459,4.0,0,118.0,0,0,0,0,0
2025-04-29 02:34:00,Starlink: Group 12-10,F9 B5 B1094‑1,SpaceX,Cape Canaveral,28.5721,-80.648,1,34.09729,5.7667704,0.0,30.309235,79.720856,1003.96875,0.0,3.85437,7.182187557220459,4.0,0,119.0,0,0,0,0,0
2025-05-02 01:51:00,Starlink: Group 6-75,F9 B5 B1080‑18,SpaceX,Cape Canaveral,28.5721,-80.648,1,27.792358,6.640828,0.0,30.076569,81.40874,1005.02875,0.0,15.115356,6.754726409912109,5.0,0,122.0,0,0,0,0,0
2025-05-04 08:54:00,Starlink: Group 6-84,F9 B5 B1078‑20,SpaceX,Cape Canaveral,28.5721,-80.648,1,51.498413,6.023998,0.0,29.345123,87.8513,1004.73065,0.0,10.690308,6.754726409912109,5.0,0,124.0,0,0,0,0,0
2025-05-07 01:17:00,Starlink: Group 6-93,F9 B5 B1085‑7,SpaceX,Cape Canaveral,28.5721,-80.648,1,95.23926,4.852572,0.0,30.2482,81.88391,1003.4963,0.0,35.147095,6.5404438972473145,5.0,0,127.0,0,0,0,0,0
2025-05-10 00:19:00,Starlink: Group 15-3,F9 B5 B1081‑14,SpaceX,Cape Canaveral,28.5721,-80.648,1,10.293579,5.944135,0.0,31.061188,79.92816,1004.365,0.0,11.776733,5.791665554046631,5.0,0,130.0,0,0,0,0,0
2025-05-10 06:28:00,Starlink: Group 6-91,F9 B5 B1083‑11,SpaceX,Cape Canaveral,28.5721,-80.648,1,10.293579,5.944135,0.0,31.061188,79.92816,1004.365,0.0,11.776733,5.791665554046631,5.0,0,130.0,0,0,0,0,0
2025-05-13 01:15:00,Starlink: Group 15-4,F9 B5 B1088‑6,SpaceX,Cape Canaveral,28.5721,-80.648,1,73.94714,4.996963,0.0,31.765533,78.06709,1001.28375,0.0,6.7504883,5.9441351890563965,5.0,0,133.0,0,0,0,0,0
2025-05-13 05:02:00,Starlink: Group 6-83,F9 B5 B1067‑28,SpaceX,Cape Canaveral,28.5721,-80.648,1,73.94714,4.996963,0.0,31.765533,78.06709,1001.28375,0.0,6.7504883,5.9441351890563965,5.0,0,133.0,0,0,0,0,0
2025-05-14 16:38:00,Starlink: Group 6-67,F9 B5 B1090‑4,SpaceX,Cape Canaveral,28.5721,-80.648,1,5.5511475,5.6699634,0.0,31.94571,76.295296,1002.0775,0.0,73.94714,5.9441351890563965,5.0,0,134.0,0,0,0,0,0
2025-05-16 13:43:00,Starlink: Group 15-5,F9 B5 B1093‑2,SpaceX,Cape Canaveral,28.5721,-80.648,1,75.27161,5.2100463,0.0,31.46402,73.24656,1002.5119,0.0,0.0,5.669963359832764,5.0,0,136.0,0,0,0,0,0
2025-05-21 03:19:00,Starlink: Group 12-15,F9 B5 B1095‑1,SpaceX,Cape Canaveral,28.5721,-80.648,1,100.0,3.321194,0.0009536743,31.249664,74.20525,1001.275,0.12731552124023438,100.0,5.57227087020874,5.0,0,141.0,0,0,0,0,0
2025-05-23 22:32:00,Starlink: Group 11-16,F9 B5 B1075‑18,SpaceX,Cape Canaveral,28.5721,-80.648,1,50.216675,5.442259,0.0,31.889069,75.064125,999.09564,0.00667572021484375,97.57385,3.394273042678833,5.0,0,143.0,0,0,0,0,0
2025-05-24 17:19:00,Starlink: Group 12-22,F9 B5 B1069‑24,SpaceX,Cape Canaveral,28.5721,-80.648,1,99.14551,6.178227,0.0,32.262848,69.78393,999.3094,0.00095367431640625,50.216675,5.442258834838867,5.0,0,144.0,0,0,0,0,0
2025-05-27 16:57:00,Starlink: Group 17-1,F9 B5 B1082‑13,SpaceX,Cape Canaveral,28.5721,-80.648,1,100.0,4.7612233,0.0,31.93399,66.518616,998.1844,0.4172325134277344,100.0,6.178226947784424,5.0,0,147.0,0,0,0,0,0
2025-05-28 13:30:00,Starlink: Group 10-32,F9 B5 B1080‑19,SpaceX,Cape Canaveral,28.5721,-80.648,1,100.0,2.6219125,0.0,32.107086,64.13176,998.34814,0.4172325134277344,100.0,6.178226947784424,5.0,0,148.0,0,0,0,0,0
2025-05-30 17:37:00,GPS III-8,F9 B5 B1092‑4,SpaceX,Cape Canaveral,28.5721,-80.648,1,100.0,5.0440884,0.36144257,29.28946,82.363434,1000.1138,0.0,100.0,4.761223316192627,5.0,0,150.0,0,0,0,0,0
2025-05-31 20:10:00,Starlink: Group 11-18,F9 B5 B1071‑25,SpaceX,Cape Canaveral,28.5721,-80.648,1,98.99902,1.1363866,0.0,32.442047,70.19149,1002.3175,0.36144256591796875,100.0,5.044088363647461,5.0,0,151.0,0,0,0,0,0
2025-06-03 04:43:00,Starlink: Group 12-19,F9 B5 B1077‑21,SpaceX,Cape Canaveral,28.5721,-80.648,1,92.718506,5.0629597,0.1206398,32.44449,69.16252,1003.3831,0.0,99.572754,5.448300838470459,6.0,1,154.0,0,0,0,0,0
2025-06-04 23:40:00,Starlink: Group 11-22,F9 B5 B1063‑26,SpaceX,Cape Canaveral,28.5721,-80.648,1,75.27161,5.4750304,0.0,32.354645,66.92329,1003.9306,0.12063980102539062,92.718506,5.448300838470459,6.0,1,155.0,0,0,0,0,0
2025-06-07 04:54:00,SXM-10,F9 B5 B1085‑8,SpaceX,Cape Canaveral,28.5721,-80.648,1,18.786621,4.6378827,0.0,32.742096,68.03032,1003.5681,0.0,21.82312,5.804910182952881,6.0,1,158.0,0,0,0,0,0
2025-06-08 14:20:00,Starlink: Group 15-8,F9 B5 B1088‑7,SpaceX,Cape Canaveral,28.5721,-80.648,1,99.42627,2.3707793,0.8544922,30.889313,77.73743,1003.10187,0.0,18.786621,5.804910182952881,6.0,1,159.0,0,0,0,0,0
2025-06-10 13:05:00,Starlink: Group 12-24,F9 B5 B1083‑12,SpaceX,Cape Canaveral,28.5721,-80.648,1,100.0,4.643725,0.0,31.944977,71.8393,998.42377,0.865936279296875,96.21582,5.804910182952881,6.0,1,161.0,0,0,0,0,0
2025-06-13 01:54:00,Starlink: Group 15-6,F9 B5 B1081‑15,SpaceX,Cape Canaveral,28.5721,-80.648,1,76.66931,6.2042522,0.00333786,31.237457,73.995674,999.15063,0.043392181396484375,27.212524,5.347012042999268,6.0,1,164.0,0,0,0,0,0
2025-06-13 15:29:00,Starlink: Group 12-26,F9 B5 B1078‑21,SpaceX,Cape Canaveral,28.5721,-80.648,1,76.66931,6.2042522,0.00333786,31.237457,73.995674,999.15063,0.043392181396484375,27.212524,5.347012042999268,6.0,1,164.0,0,0,0,0,0
2025-06-17 03:36:00,Starlink: Group 15-9,F9 B5 B1093‑3,SpaceX,Cape Canaveral,28.5721,-80.648,1,98.6145,3.5175424,0.0,33.11783,62.32131,1001.8744,0.019550323486328125,100.0,6.204252243041992,6.0,1,168.0,0,0,0,0,0
2025-06-18 05:55:00,Starlink: Group 10-18,F9 B5 B1090‑5,SpaceX,Cape Canaveral,28.5721,-80.648,1,100.0,5.148771,0.00047683716,33.67398,57.600403,1002.1844,0.019550323486328125,98.6145,5.447708606719971,6.0,1,169.0,0,0,0,0,0
2025-06-23 05:58:00,Starlink: Group 10-23,F9 B5 B1069‑25,SpaceX,Cape Canaveral,28.5721,-80.648,1,100.0,3.939103,0.13017654,30.497955,65.2381,1001.7994,0.0057220458984375,100.0,6.86592960357666,6.0,1,174.0,0,0,0,0,0
2025-06-23 21:25:00,Transporter-14 (70 payloads smallsat rideshare)[67],F9 B5 B1071‑26,SpaceX,Cape Canaveral,28.5721,-80.648,1,100.0,3.939103,0.13017654,30.497955,65.2381,1001.7994,0.0057220458984375,100.0,6.86592960357666,6.0,1,174.0,0,0,0,0,0
2025-06-25 06:31:00,Axiom Mission 4 (Crew Dragon C213-1 Grace),F9 B5 B1094‑2,SpaceX,Cape Canaveral,28.5721,-80.648,1,100.0,2.9722717,0.0,31.467438,66.92489,1000.4412,0.13589859008789062,100.0,5.804473400115967,6.0,1,176.0,0,0,0,0,0
2025-06-25 19:54:00,Starlink: Group 10-16,F9 B5 B1080‑20,SpaceX,Cape Canaveral,28.5721,-80.648,1,100.0,2.9722717,0.0,31.467438,66.92489,1000.4412,0.13589859008789062,100.0,5.804473400115967,6.0,1,176.0,0,0,0,0,0
2025-06-28 04:26:00,Starlink: Group 10-34,F9 B5 B1092‑5,SpaceX,Cape Canaveral,28.5721,-80.648,1,80.53894,4.422405,0.0,33.72696,55.896053,1001.57623,0.016689300537109375,100.0,6.568538665771484,6.0,1,179.0,0,0,0,0,0
2025-06-28 17:13:00,Starlink: Group 15-7,F9 B5 B1088‑8,SpaceX,Cape Canaveral,28.5721,-80.648,1,80.53894,4.422405,0.0,33.72696,55.896053,1001.57623,0.016689300537109375,100.0,6.568538665771484,6.0,1,179.0,0,0,0,0,0
2025-07-01 21:04:00,MTG-S1 / Sentinel-4A[365],F9 B5 B1085‑9,SpaceX,Cape Canaveral,28.5721,-80.648,1,99.33472,1.0180789,0.0,32.09659,62.082752,1002.5875,0.003814697265625,100.0,6.568538665771484,7.0,1,182.0,0,0,0,0,0
2025-07-02 06:28:00,Starlink: Group 10-25,F9 B5 B1067‑29,SpaceX,Cape Canaveral,28.5721,-80.648,1,100.0,4.9684734,0.16117096,29.730377,79.25269,1002.16187,0.003814697265625,99.33472,4.9762797355651855,7.0,1,183.0,0,0,0,0,0
2025-07-08 08:21:00,Starlink: Group 10-28,F9 B5 B1077‑22,SpaceX,Cape Canaveral,28.5721,-80.648,1,51.59912,4.4959393,0.0,33.4606,55.990326,1001.90063,0.3123283386230469,100.0,5.218327522277832,7.0,1,189.0,0,0,0,0,0
2025-07-13 05:04:00,Dror-1 [he],F9 B5 B1083‑13,SpaceX,Cape Canaveral,28.5721,-80.648,1,99.18823,3.1645226,0.0,33.260895,58.3995,1001.5656,0.0,66.2262,5.340498924255371,7.0,1,194.0,0,0,0,0,0
2025-07-16 02:05:00,Starlink: Group 15-2,F9 B5 B1093‑4,SpaceX,Cape Canaveral,28.5721,-80.648,1,72.143555,6.670934,0.0,31.579498,70.49819,999.9338,0.019550323486328125,81.34155,4.710880279541016,7.0,1,197.0,0,0,0,0,0
2025-07-16 06:30:00,KuiperSat × 24 (KF-01),F9 B5 B1096‑1,SpaceX,Cape Canaveral,28.5721,-80.648,1,72.143555,6.670934,0.0,31.579498,70.49819,999.9338,0.019550323486328125,81.34155,4.710880279541016,7.0,1,197.0,0,0,0,0,0
2025-07-19 03:52:00,Starlink: Group 17-3,F9 B5 B1082‑14,SpaceX,Cape Canaveral,28.5721,-80.648,1,94.01245,4.343954,0.0,30.166412,75.85622,999.3244,0.03910064697265625,100.0,6.670934200286865,7.0,1,200.0,0,0,0,0,0
2025-07-22 21:12:00,O3b mPOWER 9 & 10,F9 B5 B1090‑6,SpaceX,Cape Canaveral,28.5721,-80.648,1,90.39917,0.6513085,0.0,30.269684,69.376495,1000.64874,0.12111663818359375,99.75891,4.343954086303711,7.0,1,203.0,0,0,0,0,0
2025-07-23 18:13:00,TRACERS (2 satellites) + 5 rideshares,F9 B5 B1081‑16,SpaceX,Cape Canaveral,28.5721,-80.648,1,100.0,2.3941698,0.30231476,28.666412,80.88687,1001.135,0.12111663818359375,90.39917,4.343954086303711,7.0,1,204.0,0,0,0,0,0
2025-07-26 09:01:00,Starlink: Group 10-26,F9 B5 B1078‑22,SpaceX,Cape Canaveral,28.5721,-80.648,1,98.76099,2.1812558,0.0,32.657135,58.01965,1001.4963,0.30231475830078125,100.0,3.8670897483825684,7.0,1,207.0,0,0,0,0,0
2025-07-27 04:31:00,Starlink: Group 17-2,F9 B5 B1075‑19,SpaceX,Cape Canaveral,28.5721,-80.648,1,95.62683,2.2825904,0.0,31.976715,62.78303,1002.78125,0.0,98.76099,3.8670897483825684,7.0,1,208.0,0,0,0,0,0
2025-07-30 03:37:00,Starlink: Group 10-29,F9 B5 B1069‑26,SpaceX,Cape Canaveral,28.5721,-80.648,1,96.41724,3.6229055,0.0,32.762604,56.838833,1003.0525,0.0,99.42627,2.282590389251709,7.0,1,211.0,0,0,0,0,0
2025-07-31 18:35:00,Starlink: Group 13-4 + 2 Starshield satellites[382],F9 B5 B1071‑27,SpaceX,Cape Canaveral,28.5721,-80.648,1,97.09473,3.0511491,0.0104904175,31.334625,66.30246,1003.60187,0.0,96.41724,3.6229054927825928,7.0,1,212.0,0,0,0,0,0
2025-08-01 15:43:00,Crew-11 (Crew Dragon C206-6 Endeavour),F9 B5 B1094‑3,SpaceX,Cape Canaveral,28.5721,-80.648,1,91.33301,4.308433,0.0,31.360748,66.005646,1002.9275,0.01049041748046875,97.09473,3.6229054927825928,8.0,1,213.0,0,0,0,0,0
2025-08-04 07:57:00,Starlink: Group 10-30,F9 B5 B1080‑21,SpaceX,Cape Canaveral,28.5721,-80.648,1,97.66846,3.611207,0.0019073486,29.307526,82.2692,1003.83685,0.0,99.66736,4.3084330558776855,8.0,1,216.0,0,0,0,0,0
2025-08-11 12:35:00,KuiperSat × 24 (KF-02),F9 B5 B1091‑1,SpaceX,Cape Canaveral,28.5721,-80.648,1,100.0,4.4168754,0.022411346,29.362457,75.65066,1004.36127,0.049591064453125,100.0,5.6675801277160645,8.0,1,223.0,0,0,0,0,0
2025-08-14 05:05:00,Starlink: Group 17-4,F9 B5 B1093‑5,SpaceX,Cape Canaveral,28.5721,-80.648,1,79.24194,2.1063535,0.0,30.656647,67.67621,1002.76373,0.7977485656738281,100.0,4.672799587249756,8.0,1,226.0,0,0,0,0,0
2025-08-14 12:29:00,Starlink: Group 10-20,F9 B5 B1085‑10,SpaceX,Cape Canaveral,28.5721,-80.648,1,79.24194,2.1063535,0.0,30.656647,67.67621,1002.76373,0.7977485656738281,100.0,4.672799587249756,8.0,1,226.0,0,0,0,0,0
2025-08-18 16:26:00,Starlink: Group 17-5,F9 B5 B1088‑9,SpaceX,Cape Canaveral,28.5721,-80.648,1,100.0,4.524455,0.37384033,28.880768,78.47043,1002.7056,1.9783973693847656,100.0,3.612396001815796,8.0,1,230.0,0,0,0,0,0
2025-08-22 03:50:00,USSF-36 (Boeing X-37B OTV-8),F9 B5 B1092‑6[393],SpaceX,Cape Canaveral,28.5721,-80.648,1,99.002075,2.658303,0.0009536743,30.7294,72.662384,1004.585,0.0,91.937256,4.5244550704956055,8.0,1,234.0,0,0,0,0,0
2025-08-22 17:04:00,Starlink: Group 17-6,F9 B5 B1081‑17,SpaceX,Cape Canaveral,28.5721,-80.648,1,99.002075,2.658303,0.0009536743,30.7294,72.662384,1004.585,0.0,91.937256,4.5244550704956055,8.0,1,234.0,0,0,0,0,0
2025-08-24 06:45:00,SpaceX CRS-33 (Dragon C211-3),F9 B5 B1090‑7,SpaceX,Cape Canaveral,28.5721,-80.648,1,100.0,1.177086,0.0,31.59024,65.90454,1005.29565,0.00095367431640625,100.0,2.9946553707122803,8.0,1,236.0,0,0,0,0,0
2025-08-26 18:53:00,NAOS + 7 rideshares[399],F9 B5 B1063‑27,SpaceX,Cape Canaveral,28.5721,-80.648,1,100.0,2.0720632,0.0,31.054352,71.413,1003.78375,0.0,99.66736,2.701197385787964,8.0,1,238.0,0,0,0,0,0
2025-08-27 11:10:00,Starlink: Group 10-56,F9 B5 B1095‑2,SpaceX,Cape Canaveral,28.5721,-80.648,1,100.0,4.0188355,0.01001358,29.991364,71.796104,1002.8894,0.0,100.0,2.701197385787964,8.0,1,239.0,0,0,0,0,0
2025-08-28 08:12:00,Starlink: Group 10-11,F9 B5 B1067‑30,SpaceX,Cape Canaveral,28.5721,-80.648,1,100.0,2.7037897,0.0019073486,31.862457,68.32744,1001.21375,0.010013580322265625,100.0,4.018835544586182,8.0,1,240.0,0,0,0,0,0
2025-08-30 04:59:00,Starlink: Group 17-7,F9 B5 B1082‑15,SpaceX,Cape Canaveral,28.5721,-80.648,1,44.070435,4.067076,0.0,30.565094,76.14326,1004.435,0.1354217529296875,59.103394,4.572146415710449,8.0,1,242.0,0,0,0,0,0
2025-08-31 11:49:00,Starlink: Group 10-14,F9 B5 B1077‑23,SpaceX,Cape Canaveral,28.5721,-80.648,1,93.18848,1.1015596,0.0,31.577545,68.51561,1002.6944,0.12540817260742188,44.070435,4.572146415710449,8.0,1,243.0,0,0,0,0,0
2025-09-03 03:51:00,Starlink: Group 17-8,F9 B5 B1097‑1,SpaceX,Cape Canaveral,28.5721,-80.648,1,94.677734,3.827309,0.0104904175,31.202545,67.91349,1001.72314,0.0,99.572754,4.067076206207275,9.0,1,246.0,0,0,0,0,0
2025-09-03 11:56:00,Starlink: Group 10-22,F9 B5 B1083‑14,SpaceX,Cape Canaveral,28.5721,-80.648,1,94.677734,3.827309,0.0104904175,31.202545,67.91349,1001.72314,0.0,99.572754,4.067076206207275,9.0,1,246.0,0,0,0,0,0
2025-09-05 12:32:00,Starlink: Group 10-57,F9 B5 B1069‑27,SpaceX,Cape Canaveral,28.5721,-80.648,1,54.986572,5.7292953,0.0,31.01651,73.493095,1003.83685,0.01049041748046875,96.38672,3.8273088932037354,9.0,1,248.0,0,0,0,0,0
2025-09-06 18:06:00,Starlink: Group 17-9,F9 B5 B1075‑20,SpaceX,Cape Canaveral,28.5721,-80.648,1,15.002441,4.893294,0.0,31.068756,72.6351,1004.155,0.01049041748046875,54.986572,5.729295253753662,9.0,1,249.0,0,0,0,0,0
2025-09-10 14:12:00,SDA Tranche 1 Transport Layer B (21 satellites),F9 B5 B1093‑6,SpaceX,Cape Canaveral,28.5721,-80.648,1,41.522217,5.4673247,0.0047683716,29.53067,82.12485,1004.0744,0.000476837158203125,18.75,5.61818790435791,9.0,1,253.0,0,0,0,0,0
2025-09-12 01:56:00,Nusantara Lima,F9 B5 B1078‑23,SpaceX,Cape Canaveral,28.5721,-80.648,1,100.0,2.3351345,0.0,29.329742,74.825455,1004.36,0.025272369384765625,85.372925,5.61818790435791,9.0,1,255.0,0,0,0,0,0
2025-09-13 17:55:00,Starlink: Group 17-10,F9 B5 B1071‑28,SpaceX,Cape Canaveral,28.5721,-80.648,1,99.24011,0.14529862,0.0009536743,28.899078,77.77778,1005.60376,0.0247955322265625,100.0,5.61818790435791,9.0,1,256.0,0,0,0,0,0
2025-09-14 22:11:00,"CRS NG-23 (S.S. William ""Willie"" C. McCool)",F9 B5 B1094‑4,SpaceX,Cape Canaveral,28.5721,-80.648,1,75.234985,4.724842,0.0,29.706207,78.52716,1005.4444,0.0209808349609375,99.24011,5.467324733734131,9.0,1,257.0,0,0,0,0,0
2025-09-18 09:30:00,Starlink: Group 10-61,F9 B5 B1092‑7,SpaceX,Cape Canaveral,28.5721,-80.648,1,38.09204,3.8512132,0.00667572,29.588531,76.51722,1004.6325,0.004291534423828125,19.360352,5.1310930252075195,9.0,1,261.0,0,0,0,0,0
2025-09-19 16:31:00,Starlink: Group 17-12,F9 B5 B1088‑10,SpaceX,Cape Canaveral,28.5721,-80.648,1,94.56177,4.4734783,0.008106232,29.406158,76.2213,1005.53436,0.010967254638671875,38.09204,5.1310930252075195,9.0,1,262.0,0,0,0,0,0
2025-09-21 10:53:00,Starlink: Group 10-27,F9 B5 B1085‑11,SpaceX,Cape Canaveral,28.5721,-80.648,1,99.18823,3.4451816,1.080513,29.075348,78.04066,1003.65936,0.014781951904296875,100.0,4.473478317260742,9.0,1,264.0,0,0,0,0,0
2025-09-22 17:38:00,NROL-48 (~11 Starshield satellites),F9 B5 B1081‑18,SpaceX,Cape Canaveral,28.5721,-80.648,1,100.0,1.6342729,0.0,30.71988,67.86142,1004.39435,1.0886192321777344,99.18823,4.473478317260742,9.0,1,265.0,0,0,0,0,0
2025-09-24 11:30:00,Interstellar Mapping and Acceleration Probe (IMAP)[422],F9 B5 B1096‑2,SpaceX,Cape Canaveral,28.5721,-80.648,1,100.0,4.0147057,0.0,31.530914,59.41468,1002.97314,1.0805130004882812,100.0,3.4451816082000732,9.0,1,267.0,0,0,0,0,0
2025-09-25 08:39:00,Starlink: Group 10-15,F9 B5 B1080‑22,SpaceX,Cape Canaveral,28.5721,-80.648,1,56.140137,0.652362,0.00047683716,32.15152,62.10387,1001.72876,0.0,100.0,4.014705657958984,9.0,1,268.0,0,0,0,0,0
2025-09-26 04:26:00,Starlink: Group 17-11,F9 B5 B1082‑16,SpaceX,Cape Canaveral,28.5721,-80.648,1,100.0,2.8547654,0.0052452087,30.318268,64.02492,1002.3013,0.000476837158203125,56.140137,4.014705657958984,9.0,1,269.0,0,0,0,0,0
2025-09-29 02:04:00,Starlink: Group 11-20,F9 B5 B1063‑28,SpaceX,Cape Canaveral,28.5721,-80.648,1,68.57605,2.4913998,0.07677078,28.560211,80.929886,1004.1425,0.08487701416015625,64.05945,4.198260307312012,9.0,1,272.0,0,0,0,0,0
2025-10-03 14:06:00,Starlink: Group 11-39,F9 B5 B1097‑2,SpaceX,Cape Canaveral,28.5721,-80.648,1,11.254883,5.3886547,0.0,30.89444,75.20235,1006.4981,0.0,98.99902,3.049503803253174,10.0,0,276.0,1,0,0,0,0
